Date,Rented Bike Count,Temperature(∞C),Humidity(%),Visibility (10m),Dew point temperature(∞C),Functioning Day,Seasons_Spring,Seasons_Summer,Seasons_Winter
1513296000000000000,128,-7.4,64.0,906,-13.0,1,0.0,0.0,1.0
1513296000000000000,284,-7.0,63.0,865,-12.8,1,0.0,0.0,1.0
1513296000000000000,651,-6.6,64.0,791,-12.2,1,0.0,0.0,1.0
1513296000000000000,329,-5.9,60.0,691,-12.4,1,0.0,0.0,1.0
1513296000000000000,220,-4.6,52.0,648,-12.9,1,0.0,0.0,1.0
1513296000000000000,278,-2.9,46.0,809,-12.9,1,0.0,0.0,1.0
1513296000000000000,308,-2.5,43.0,895,-13.3,1,0.0,0.0,1.0
1513296000000000000,324,-1.6,40.0,868,-13.4,1,0.0,0.0,1.0
1513296000000000000,328,-0.7,39.0,826,-12.9,1,0.0,0.0,1.0
1513296000000000000,341,0.1,35.0,946,-13.5,1,0.0,0.0,1.0
1513296000000000000,353,0.0,37.0,994,-12.9,1,0.0,0.0,1.0
1513296000000000000,463,-0.2,39.0,1016,-12.5,1,0.0,0.0,1.0
1513296000000000000,675,0.1,43.0,1485,-11.0,1,0.0,0.0,1.0
1513296000000000000,450,0.6,41.0,1550,-11.1,1,0.0,0.0,1.0
1513296000000000000,319,0.9,42.0,1113,-10.5,1,0.0,0.0,1.0
1513296000000000000,299,0.7,47.0,1283,-9.3,1,0.0,0.0,1.0
1513296000000000000,295,-0.1,49.0,870,-9.5,1,0.0,0.0,1.0
1513296000000000000,246,-1.3,60.0,792,-8.0,1,0.0,0.0,1.0
1513382400000000000,216,-2.6,73.0,787,-6.7,1,0.0,0.0,1.0
1513382400000000000,301,-3.4,76.0,582,-7.0,1,0.0,0.0,1.0
1513382400000000000,227,-4.1,73.0,567,-8.2,1,0.0,0.0,1.0
1513382400000000000,128,-4.5,71.0,651,-8.9,1,0.0,0.0,1.0
1513382400000000000,79,-5.0,70.0,702,-9.6,1,0.0,0.0,1.0
1513382400000000000,44,-5.6,72.0,662,-9.8,1,0.0,0.0,1.0
1513382400000000000,65,-6.1,69.0,765,-10.8,1,0.0,0.0,1.0
1513382400000000000,89,-6.7,64.0,977,-12.3,1,0.0,0.0,1.0
1513382400000000000,189,-7.3,62.0,1112,-13.3,1,0.0,0.0,1.0
1513382400000000000,194,-7.2,47.0,1724,-16.6,1,0.0,0.0,1.0
1513382400000000000,200,-6.2,42.0,1893,-17.0,1,0.0,0.0,1.0
1513382400000000000,238,-5.2,30.0,1991,-20.1,1,0.0,0.0,1.0
1513382400000000000,251,-4.1,28.0,1998,-19.9,1,0.0,0.0,1.0
1513382400000000000,295,-3.7,23.0,1980,-21.8,1,0.0,0.0,1.0
1513382400000000000,291,-3.4,22.0,1966,-22.1,1,0.0,0.0,1.0
1513382400000000000,290,-3.3,22.0,2000,-22.0,1,0.0,0.0,1.0
1513382400000000000,257,-3.3,24.0,2000,-21.0,1,0.0,0.0,1.0
1513382400000000000,276,-4.6,26.0,2000,-21.2,1,0.0,0.0,1.0
1513382400000000000,211,-5.3,28.0,2000,-21.0,1,0.0,0.0,1.0
1513382400000000000,172,-6.0,32.0,2000,-20.0,1,0.0,0.0,1.0
1513382400000000000,142,-6.6,37.0,2000,-18.9,1,0.0,0.0,1.0
1513382400000000000,158,-7.1,39.0,2000,-18.7,1,0.0,0.0,1.0
1513382400000000000,154,-7.6,41.0,2000,-18.6,1,0.0,0.0,1.0
1513382400000000000,141,-8.0,41.0,2000,-18.9,1,0.0,0.0,1.0
1513468800000000000,174,-8.1,41.0,2000,-19.0,1,0.0,0.0,1.0
1513468800000000000,145,-8.4,40.0,2000,-19.6,1,0.0,0.0,1.0
1513468800000000000,131,-8.7,40.0,2000,-19.8,1,0.0,0.0,1.0
1513468800000000000,99,-9.0,40.0,2000,-20.1,1,0.0,0.0,1.0
1513468800000000000,40,-9.5,40.0,2000,-20.6,1,0.0,0.0,1.0
1513468800000000000,30,-9.7,41.0,2000,-20.5,1,0.0,0.0,1.0
1513468800000000000,38,-9.9,42.0,2000,-20.4,1,0.0,0.0,1.0
1513468800000000000,52,-10.2,42.0,2000,-20.6,1,0.0,0.0,1.0
1513468800000000000,93,-10.7,43.0,2000,-20.8,1,0.0,0.0,1.0
1513468800000000000,121,-10.5,38.0,1950,-22.1,1,0.0,0.0,1.0
1513468800000000000,141,-8.5,31.0,1997,-22.6,1,0.0,0.0,1.0
1513468800000000000,188,-7.2,29.0,1926,-22.2,1,0.0,0.0,1.0
1513468800000000000,215,-4.9,25.0,1966,-21.9,1,0.0,0.0,1.0
1513468800000000000,222,-4.5,25.0,1989,-21.6,1,0.0,0.0,1.0
1513468800000000000,267,-3.2,26.0,1933,-20.0,1,0.0,0.0,1.0
1513468800000000000,277,-2.5,28.0,2000,-18.5,1,0.0,0.0,1.0
1513468800000000000,255,-2.7,31.0,2000,-17.5,1,0.0,0.0,1.0
1513468800000000000,265,-3.8,35.0,2000,-17.0,1,0.0,0.0,1.0
1513468800000000000,203,-4.7,37.0,2000,-17.2,1,0.0,0.0,1.0
1513468800000000000,156,-5.6,39.0,2000,-17.3,1,0.0,0.0,1.0
1513468800000000000,165,-6.0,42.0,2000,-16.8,1,0.0,0.0,1.0
1513468800000000000,167,-6.5,45.0,2000,-16.4,1,0.0,0.0,1.0
1513468800000000000,171,-6.6,50.0,1990,-15.3,1,0.0,0.0,1.0
1513468800000000000,137,-6.9,53.0,2000,-14.8,1,0.0,0.0,1.0
1513555200000000000,150,-5.9,50.0,2000,-14.6,1,0.0,0.0,1.0
1513555200000000000,96,-5.3,48.0,1664,-14.6,1,0.0,0.0,1.0
1513555200000000000,37,-5.0,65.0,990,-10.5,1,0.0,0.0,1.0
1513555200000000000,31,-5.3,76.0,767,-8.8,1,0.0,0.0,1.0
1513555200000000000,28,-5.4,81.0,270,-8.1,1,0.0,0.0,1.0
1513555200000000000,26,-5.3,81.0,923,-8.0,1,0.0,0.0,1.0
1513555200000000000,44,-5.2,85.0,271,-7.3,1,0.0,0.0,1.0
1513555200000000000,95,-5.0,85.0,186,-7.1,1,0.0,0.0,1.0
1513555200000000000,145,-4.6,86.0,508,-6.5,1,0.0,0.0,1.0
1513555200000000000,51,-4.3,89.0,59,-5.8,1,0.0,0.0,1.0
1513555200000000000,35,-3.7,87.0,541,-5.5,1,0.0,0.0,1.0
1513555200000000000,43,-2.9,85.0,243,-5.0,1,0.0,0.0,1.0
1513555200000000000,61,-1.8,83.0,351,-4.3,1,0.0,0.0,1.0
1513555200000000000,75,-0.9,84.0,333,-3.2,1,0.0,0.0,1.0
1513555200000000000,115,0.5,76.0,364,-3.2,1,0.0,0.0,1.0
1513555200000000000,136,1.6,73.0,421,-2.7,1,0.0,0.0,1.0
1513555200000000000,180,1.8,76.0,410,-1.9,1,0.0,0.0,1.0
1513555200000000000,174,0.4,84.0,317,-1.9,1,0.0,0.0,1.0
1513555200000000000,280,0.0,88.0,277,-1.7,1,0.0,0.0,1.0
1513555200000000000,197,1.3,65.0,1122,-4.5,1,0.0,0.0,1.0
1513555200000000000,164,3.3,65.0,1172,-2.6,1,0.0,0.0,1.0
1513555200000000000,147,2.8,73.0,831,-1.5,1,0.0,0.0,1.0
1513555200000000000,159,1.5,82.0,537,-1.2,1,0.0,0.0,1.0
1513555200000000000,127,0.1,81.0,551,-2.7,1,0.0,0.0,1.0
1513641600000000000,121,-1.0,73.0,881,-5.2,1,0.0,0.0,1.0
1513641600000000000,121,-2.0,72.0,979,-6.3,1,0.0,0.0,1.0
1513641600000000000,92,-2.7,72.0,990,-7.0,1,0.0,0.0,1.0
1513641600000000000,54,-2.8,58.0,1315,-9.9,1,0.0,0.0,1.0
1513641600000000000,38,-2.9,59.0,1286,-9.8,1,0.0,0.0,1.0
1513641600000000000,54,-3.9,66.0,1209,-9.3,1,0.0,0.0,1.0
1513641600000000000,77,-4.3,70.0,1169,-8.9,1,0.0,0.0,1.0
1513641600000000000,164,-4.4,64.0,1367,-10.1,1,0.0,0.0,1.0
1513641600000000000,389,-5.2,58.0,1594,-12.1,1,0.0,0.0,1.0
1513641600000000000,198,-5.3,48.0,1810,-14.6,1,0.0,0.0,1.0
1513641600000000000,150,-4.6,41.0,1815,-15.8,1,0.0,0.0,1.0
1513641600000000000,173,-3.5,35.0,1742,-16.7,1,0.0,0.0,1.0
1513641600000000000,190,-2.5,31.0,1778,-17.3,1,0.0,0.0,1.0
1513641600000000000,188,-2.2,25.0,1970,-19.6,1,0.0,0.0,1.0
1513641600000000000,177,-2.2,23.0,1971,-20.5,1,0.0,0.0,1.0
1513641600000000000,194,-1.3,26.0,2000,-18.3,1,0.0,0.0,1.0
1513641600000000000,210,-1.8,31.0,1993,-16.7,1,0.0,0.0,1.0
1513641600000000000,255,-2.7,35.0,2000,-16.0,1,0.0,0.0,1.0
1513641600000000000,383,-3.8,42.0,2000,-14.8,1,0.0,0.0,1.0
1513641600000000000,275,-4.5,51.0,2000,-13.1,1,0.0,0.0,1.0
1513641600000000000,224,-4.9,55.0,2000,-12.5,1,0.0,0.0,1.0
1513641600000000000,223,-5.0,57.0,2000,-12.2,1,0.0,0.0,1.0
1513641600000000000,212,-5.5,56.0,2000,-12.9,1,0.0,0.0,1.0
1513641600000000000,148,-5.8,57.0,2000,-12.9,1,0.0,0.0,1.0
1513728000000000000,141,-6.5,63.0,1666,-12.3,1,0.0,0.0,1.0
1513728000000000000,171,-7.3,67.0,1593,-12.3,1,0.0,0.0,1.0
1513728000000000000,107,-7.8,68.0,1642,-12.6,1,0.0,0.0,1.0
1513728000000000000,70,-8.1,70.0,1557,-12.6,1,0.0,0.0,1.0
1513728000000000000,37,-8.5,73.0,1723,-12.4,1,0.0,0.0,1.0
1513728000000000000,55,-8.3,67.0,1566,-13.3,1,0.0,0.0,1.0
1513728000000000000,96,-8.2,66.0,1718,-13.4,1,0.0,0.0,1.0
1513728000000000000,212,-8.1,67.0,1737,-13.1,1,0.0,0.0,1.0
1513728000000000000,465,-7.8,65.0,1738,-13.2,1,0.0,0.0,1.0
1513728000000000000,238,-6.7,62.0,1749,-12.7,1,0.0,0.0,1.0
1513728000000000000,161,-5.4,56.0,1751,-12.8,1,0.0,0.0,1.0
1513728000000000000,203,-4.2,51.0,1772,-12.8,1,0.0,0.0,1.0
1513728000000000000,208,-3.2,49.0,1723,-12.4,1,0.0,0.0,1.0
1513728000000000000,227,-1.3,43.0,1777,-12.3,1,0.0,0.0,1.0
1513728000000000000,242,-0.5,44.0,1793,-11.2,1,0.0,0.0,1.0
1513728000000000000,239,-0.2,45.0,1852,-10.7,1,0.0,0.0,1.0
1513728000000000000,224,-0.5,48.0,1722,-10.1,1,0.0,0.0,1.0
1513728000000000000,236,-0.9,70.0,299,-5.6,1,0.0,0.0,1.0
1513728000000000000,328,-1.4,79.0,702,-4.5,1,0.0,0.0,1.0
1513728000000000000,189,-1.5,81.0,751,-4.3,1,0.0,0.0,1.0
1513728000000000000,164,-1.9,86.0,700,-3.9,1,0.0,0.0,1.0
1513728000000000000,196,-2.0,83.0,904,-4.5,1,0.0,0.0,1.0
1513728000000000000,183,-1.6,82.0,929,-4.2,1,0.0,0.0,1.0
1513728000000000000,152,-1.1,87.0,349,-2.9,1,0.0,0.0,1.0
1513814400000000000,165,-1.3,90.0,259,-2.7,1,0.0,0.0,1.0
1513814400000000000,188,-1.8,90.0,263,-3.2,1,0.0,0.0,1.0
1513814400000000000,131,-2.2,88.0,348,-3.9,1,0.0,0.0,1.0
1513814400000000000,78,-2.9,89.0,288,-4.4,1,0.0,0.0,1.0
1513814400000000000,57,-3.6,91.0,241,-4.8,1,0.0,0.0,1.0
1513814400000000000,48,-4.3,91.0,233,-5.5,1,0.0,0.0,1.0
1513814400000000000,83,-4.8,91.0,266,-6.0,1,0.0,0.0,1.0
1513814400000000000,177,-5.3,90.0,311,-6.6,1,0.0,0.0,1.0
1513814400000000000,422,-5.6,89.0,371,-7.1,1,0.0,0.0,1.0
1513814400000000000,264,-5.3,88.0,463,-6.9,1,0.0,0.0,1.0
1513814400000000000,168,-3.0,71.0,608,-7.5,1,0.0,0.0,1.0
1513814400000000000,242,-0.7,62.0,519,-7.0,1,0.0,0.0,1.0
1513814400000000000,289,1.9,40.0,1835,-10.3,1,0.0,0.0,1.0
1513814400000000000,284,3.2,42.0,1349,-8.5,1,0.0,0.0,1.0
1513814400000000000,254,4.3,47.0,953,-6.0,1,0.0,0.0,1.0
1513814400000000000,315,4.4,46.0,1113,-6.2,1,0.0,0.0,1.0
1513814400000000000,300,4.1,51.0,1112,-5.1,1,0.0,0.0,1.0
1513814400000000000,365,2.9,60.0,1193,-4.1,1,0.0,0.0,1.0
1513814400000000000,528,1.7,64.0,1140,-4.3,1,0.0,0.0,1.0
1513814400000000000,354,0.8,71.0,923,-3.8,1,0.0,0.0,1.0
1513814400000000000,287,0.2,72.0,990,-4.2,1,0.0,0.0,1.0
1513814400000000000,247,-0.4,74.0,1065,-4.4,1,0.0,0.0,1.0
1513814400000000000,251,-1.1,78.0,865,-4.4,1,0.0,0.0,1.0
1513814400000000000,211,-1.5,79.0,821,-4.6,1,0.0,0.0,1.0
1513900800000000000,195,-1.7,79.0,794,-4.8,1,0.0,0.0,1.0
1513900800000000000,249,-1.6,79.0,784,-4.7,1,0.0,0.0,1.0
1513900800000000000,160,-1.1,79.0,736,-4.2,1,0.0,0.0,1.0
1513900800000000000,98,-0.6,76.0,789,-4.3,1,0.0,0.0,1.0
1513900800000000000,63,-0.3,76.0,760,-4.0,1,0.0,0.0,1.0
1513900800000000000,75,-0.2,73.0,880,-4.4,1,0.0,0.0,1.0
1513900800000000000,113,-0.1,71.0,895,-4.7,1,0.0,0.0,1.0
1513900800000000000,282,-0.3,72.0,919,-4.7,1,0.0,0.0,1.0
1513900800000000000,541,-0.4,69.0,904,-5.4,1,0.0,0.0,1.0
1513900800000000000,297,0.3,67.0,897,-5.1,1,0.0,0.0,1.0
1513900800000000000,247,1.4,64.0,897,-4.6,1,0.0,0.0,1.0
1513900800000000000,277,3.1,57.0,804,-4.6,1,0.0,0.0,1.0
1513900800000000000,300,4.5,56.0,836,-3.5,1,0.0,0.0,1.0
1513900800000000000,319,5.4,55.0,820,-2.9,1,0.0,0.0,1.0
1513900800000000000,325,5.9,55.0,779,-2.4,1,0.0,0.0,1.0
1513900800000000000,385,6.5,55.0,801,-1.9,1,0.0,0.0,1.0
1513900800000000000,415,6.0,58.0,732,-1.6,1,0.0,0.0,1.0
1513900800000000000,475,5.4,61.0,691,-1.5,1,0.0,0.0,1.0
1513900800000000000,664,4.9,63.0,677,-1.5,1,0.0,0.0,1.0
1513900800000000000,479,5.2,64.0,691,-1.0,1,0.0,0.0,1.0
1513900800000000000,322,5.9,67.0,779,0.2,1,0.0,0.0,1.0
1513900800000000000,308,6.1,70.0,763,1.0,1,0.0,0.0,1.0
1513900800000000000,313,6.1,70.0,806,1.0,1,0.0,0.0,1.0
1513900800000000000,248,5.8,74.0,832,1.5,1,0.0,0.0,1.0
1513987200000000000,281,5.8,75.0,788,1.7,1,0.0,0.0,1.0
1513987200000000000,336,5.7,75.0,706,1.6,1,0.0,0.0,1.0
1513987200000000000,311,5.6,76.0,641,1.6,1,0.0,0.0,1.0
1513987200000000000,229,5.4,77.0,583,1.6,1,0.0,0.0,1.0
1513987200000000000,119,5.3,79.0,506,1.9,1,0.0,0.0,1.0
1513987200000000000,58,5.0,81.0,425,2.0,1,0.0,0.0,1.0
1513987200000000000,62,5.1,81.0,375,2.1,1,0.0,0.0,1.0
1513987200000000000,98,5.1,82.0,334,2.2,1,0.0,0.0,1.0
1513987200000000000,187,5.1,83.0,297,2.4,1,0.0,0.0,1.0
1513987200000000000,238,5.2,84.0,226,2.7,1,0.0,0.0,1.0
1513987200000000000,234,5.4,82.0,215,2.5,1,0.0,0.0,1.0
1513987200000000000,281,5.7,81.0,192,2.6,1,0.0,0.0,1.0
1513987200000000000,324,7.0,72.0,246,2.2,1,0.0,0.0,1.0
1513987200000000000,422,7.7,68.0,249,2.1,1,0.0,0.0,1.0
1513987200000000000,404,8.6,63.0,263,1.9,1,0.0,0.0,1.0
1513987200000000000,442,8.6,64.0,269,2.1,1,0.0,0.0,1.0
1513987200000000000,471,8.2,64.0,281,1.7,1,0.0,0.0,1.0
1513987200000000000,452,7.7,67.0,264,1.9,1,0.0,0.0,1.0
1513987200000000000,339,6.6,73.0,229,2.0,1,0.0,0.0,1.0
1513987200000000000,259,6.0,76.0,219,2.0,1,0.0,0.0,1.0
1513987200000000000,257,5.9,75.0,222,1.7,1,0.0,0.0,1.0
1513987200000000000,278,5.6,77.0,212,1.8,1,0.0,0.0,1.0
1513987200000000000,281,5.3,79.0,200,1.9,1,0.0,0.0,1.0
1513987200000000000,236,5.5,80.0,185,2.3,1,0.0,0.0,1.0
1514073600000000000,265,5.6,78.0,196,2.0,1,0.0,0.0,1.0
1514073600000000000,250,5.6,78.0,197,2.0,1,0.0,0.0,1.0
1514073600000000000,195,5.4,80.0,190,2.2,1,0.0,0.0,1.0
1514073600000000000,148,5.2,82.0,190,2.3,1,0.0,0.0,1.0
1514073600000000000,78,5.2,82.0,189,2.3,1,0.0,0.0,1.0
1514073600000000000,43,5.1,82.0,185,2.2,1,0.0,0.0,1.0
1514073600000000000,11,4.9,84.0,159,2.4,1,0.0,0.0,1.0
1514073600000000000,2,4.7,89.0,100,3.0,1,0.0,0.0,1.0
1514073600000000000,3,4.6,91.0,95,3.2,1,0.0,0.0,1.0
1514073600000000000,2,4.6,94.0,90,3.7,1,0.0,0.0,1.0
1514073600000000000,3,4.8,96.0,87,4.2,1,0.0,0.0,1.0
1514073600000000000,8,4.6,95.0,156,3.8,1,0.0,0.0,1.0
1514073600000000000,3,4.1,91.0,404,2.7,1,0.0,0.0,1.0
1514073600000000000,6,3.7,90.0,744,2.2,1,0.0,0.0,1.0
1514073600000000000,27,3.3,90.0,561,1.8,1,0.0,0.0,1.0
1514073600000000000,37,2.9,90.0,380,1.4,1,0.0,0.0,1.0
1514073600000000000,53,2.3,91.0,270,0.9,1,0.0,0.0,1.0
1514073600000000000,103,2.2,86.0,605,0.0,1,0.0,0.0,1.0
1514073600000000000,127,1.9,82.0,699,-0.8,1,0.0,0.0,1.0
1514073600000000000,131,1.1,68.0,695,-4.1,1,0.0,0.0,1.0
1514073600000000000,115,0.6,67.0,506,-4.8,1,0.0,0.0,1.0
1514073600000000000,144,0.4,69.0,477,-4.6,1,0.0,0.0,1.0
1514073600000000000,109,0.2,69.0,565,-4.8,1,0.0,0.0,1.0
1514073600000000000,127,0.0,63.0,884,-6.2,1,0.0,0.0,1.0
1514160000000000000,159,-0.6,64.0,1010,-6.5,1,0.0,0.0,1.0
1514160000000000000,131,-1.2,57.0,1429,-8.6,1,0.0,0.0,1.0
1514160000000000000,114,-1.8,53.0,1825,-10.1,1,0.0,0.0,1.0
1514160000000000000,99,-2.3,52.0,1947,-10.8,1,0.0,0.0,1.0
1514160000000000000,71,-3.0,51.0,2000,-11.7,1,0.0,0.0,1.0
1514160000000000000,31,-3.7,51.0,2000,-12.3,1,0.0,0.0,1.0
1514160000000000000,58,-4.1,50.0,2000,-13.0,1,0.0,0.0,1.0
1514160000000000000,60,-4.6,46.0,2000,-14.4,1,0.0,0.0,1.0
1514160000000000000,93,-4.9,44.0,2000,-15.3,1,0.0,0.0,1.0
1514160000000000000,106,-4.6,40.0,2000,-16.1,1,0.0,0.0,1.0
1514160000000000000,132,-3.7,35.0,1937,-16.9,1,0.0,0.0,1.0
1514160000000000000,178,-2.8,35.0,1984,-16.1,1,0.0,0.0,1.0
1514160000000000000,220,-1.6,33.0,1874,-15.8,1,0.0,0.0,1.0
1514160000000000000,243,-1.5,33.0,2000,-15.7,1,0.0,0.0,1.0
1514160000000000000,273,-0.4,31.0,2000,-15.5,1,0.0,0.0,1.0
1514160000000000000,318,0.4,28.0,2000,-16.0,1,0.0,0.0,1.0
1514160000000000000,271,0.4,27.0,2000,-16.4,1,0.0,0.0,1.0
1514160000000000000,259,-0.7,29.0,2000,-16.5,1,0.0,0.0,1.0
1514160000000000000,236,-1.6,33.0,2000,-15.8,1,0.0,0.0,1.0
1514160000000000000,183,-1.8,41.0,2000,-13.3,1,0.0,0.0,1.0
1514160000000000000,180,-2.1,49.0,2000,-11.4,1,0.0,0.0,1.0
1514160000000000000,184,-1.7,51.0,2000,-10.5,1,0.0,0.0,1.0
1514160000000000000,175,-1.3,53.0,2000,-9.6,1,0.0,0.0,1.0
1514160000000000000,168,-1.0,55.0,2000,-8.9,1,0.0,0.0,1.0
1514246400000000000,177,-1.4,58.0,1880,-8.6,1,0.0,0.0,1.0
1514246400000000000,126,-1.5,62.0,2000,-7.8,1,0.0,0.0,1.0
1514246400000000000,84,-2.1,69.0,1995,-7.0,1,0.0,0.0,1.0
1514246400000000000,71,-2.6,70.0,1992,-7.3,1,0.0,0.0,1.0
1514246400000000000,48,-2.6,72.0,1929,-6.9,1,0.0,0.0,1.0
1514246400000000000,64,-2.9,77.0,1833,-6.3,1,0.0,0.0,1.0
1514246400000000000,119,-2.8,73.0,1906,-6.9,1,0.0,0.0,1.0
1514246400000000000,295,-2.9,73.0,1911,-7.0,1,0.0,0.0,1.0
1514246400000000000,574,-2.7,68.0,1919,-7.7,1,0.0,0.0,1.0
1514246400000000000,292,-2.8,52.0,1895,-11.3,1,0.0,0.0,1.0
1514246400000000000,179,-2.2,36.0,1930,-15.2,1,0.0,0.0,1.0
1514246400000000000,249,-2.1,28.0,1887,-18.2,1,0.0,0.0,1.0
1514246400000000000,261,-1.3,23.0,2000,-19.8,1,0.0,0.0,1.0
1514246400000000000,261,-2.0,15.0,1970,-25.2,1,0.0,0.0,1.0
1514246400000000000,270,-1.6,20.0,2000,-21.6,1,0.0,0.0,1.0
1514246400000000000,245,-1.9,17.0,2000,-23.7,1,0.0,0.0,1.0
1514246400000000000,281,-1.9,17.0,2000,-23.7,1,0.0,0.0,1.0
1514246400000000000,349,-3.6,20.0,2000,-23.3,1,0.0,0.0,1.0
1514246400000000000,479,-4.7,23.0,2000,-22.7,1,0.0,0.0,1.0
1514246400000000000,316,-5.4,27.0,2000,-21.5,1,0.0,0.0,1.0
1514246400000000000,251,-6.1,32.0,2000,-20.1,1,0.0,0.0,1.0
1514246400000000000,219,-6.6,39.0,2000,-18.2,1,0.0,0.0,1.0
1514246400000000000,212,-7.2,38.0,2000,-19.1,1,0.0,0.0,1.0
1514246400000000000,155,-7.5,37.0,2000,-19.7,1,0.0,0.0,1.0
1514332800000000000,132,-7.9,37.0,2000,-20.0,1,0.0,0.0,1.0
1514332800000000000,141,-8.2,39.0,2000,-19.7,1,0.0,0.0,1.0
1514332800000000000,92,-8.6,37.0,2000,-20.7,1,0.0,0.0,1.0
1514332800000000000,80,-9.1,37.0,2000,-21.1,1,0.0,0.0,1.0
1514332800000000000,54,-9.1,33.0,2000,-22.4,1,0.0,0.0,1.0
1514332800000000000,65,-9.4,36.0,2000,-21.7,1,0.0,0.0,1.0
1514332800000000000,104,-9.8,37.0,2000,-21.7,1,0.0,0.0,1.0
1514332800000000000,261,-10.1,38.0,2000,-21.7,1,0.0,0.0,1.0
1514332800000000000,500,-10.2,35.0,2000,-22.7,1,0.0,0.0,1.0
1514332800000000000,278,-9.8,33.0,1997,-23.0,1,0.0,0.0,1.0
1514332800000000000,145,-8.5,29.0,1992,-23.4,1,0.0,0.0,1.0
1514332800000000000,212,-6.8,28.0,1986,-22.3,1,0.0,0.0,1.0
1514332800000000000,229,-5.5,21.0,1941,-24.4,1,0.0,0.0,1.0
1514332800000000000,257,-4.7,18.0,2000,-25.4,1,0.0,0.0,1.0
1514332800000000000,230,-4.0,18.0,2000,-24.8,1,0.0,0.0,1.0
1514332800000000000,227,-3.1,16.0,2000,-25.4,1,0.0,0.0,1.0
1514332800000000000,268,-3.2,23.0,2000,-21.4,1,0.0,0.0,1.0
1514332800000000000,313,-4.2,26.0,2000,-20.8,1,0.0,0.0,1.0
1514332800000000000,465,-5.2,32.0,2000,-19.3,1,0.0,0.0,1.0
1514332800000000000,314,-5.5,31.0,2000,-19.9,1,0.0,0.0,1.0
1514332800000000000,261,-5.9,34.0,2000,-19.2,1,0.0,0.0,1.0
1514332800000000000,241,-6.4,34.0,2000,-19.7,1,0.0,0.0,1.0
1514332800000000000,242,-6.4,36.0,2000,-19.0,1,0.0,0.0,1.0
1514332800000000000,215,-6.3,39.0,2000,-18.0,1,0.0,0.0,1.0
1514419200000000000,163,-6.5,41.0,2000,-17.6,1,0.0,0.0,1.0
1514419200000000000,168,-6.6,39.0,2000,-18.2,1,0.0,0.0,1.0
1514419200000000000,162,-6.6,34.0,2000,-19.8,1,0.0,0.0,1.0
1514419200000000000,85,-6.0,32.0,2000,-20.0,1,0.0,0.0,1.0
1514419200000000000,49,-5.8,32.0,2000,-19.8,1,0.0,0.0,1.0
1514419200000000000,60,-5.7,28.0,2000,-21.3,1,0.0,0.0,1.0
1514419200000000000,102,-5.5,24.0,2000,-22.9,1,0.0,0.0,1.0
1514419200000000000,256,-5.0,31.0,2000,-19.5,1,0.0,0.0,1.0
1514419200000000000,551,-4.7,30.0,2000,-19.6,1,0.0,0.0,1.0
1514419200000000000,325,-4.3,38.0,1877,-16.5,1,0.0,0.0,1.0
1514419200000000000,224,-3.4,33.0,1863,-17.4,1,0.0,0.0,1.0
1514419200000000000,287,-2.1,34.0,1868,-15.8,1,0.0,0.0,1.0
1514419200000000000,285,-0.8,38.0,1686,-13.3,1,0.0,0.0,1.0
1514419200000000000,300,0.8,46.0,1598,-9.5,1,0.0,0.0,1.0
1514419200000000000,310,0.8,55.0,1132,-7.2,1,0.0,0.0,1.0
1514419200000000000,302,0.4,57.0,1179,-7.1,1,0.0,0.0,1.0
1514419200000000000,389,0.3,57.0,1204,-7.2,1,0.0,0.0,1.0
1514419200000000000,406,0.2,58.0,1159,-7.1,1,0.0,0.0,1.0
1514419200000000000,549,-0.6,62.0,1129,-6.9,1,0.0,0.0,1.0
1514419200000000000,401,-0.4,62.0,1103,-6.8,1,0.0,0.0,1.0
1514419200000000000,318,-0.3,62.0,1040,-6.7,1,0.0,0.0,1.0
1514419200000000000,331,-0.2,62.0,986,-6.6,1,0.0,0.0,1.0
1514419200000000000,284,0.0,63.0,968,-6.2,1,0.0,0.0,1.0
1514419200000000000,259,0.1,63.0,1003,-6.1,1,0.0,0.0,1.0
1514505600000000000,232,0.2,63.0,925,-6.0,1,0.0,0.0,1.0
1514505600000000000,268,0.3,63.0,760,-5.9,1,0.0,0.0,1.0
1514505600000000000,209,0.5,63.0,691,-5.7,1,0.0,0.0,1.0
1514505600000000000,134,0.6,64.0,731,-5.4,1,0.0,0.0,1.0
1514505600000000000,84,0.6,65.0,712,-5.2,1,0.0,0.0,1.0
1514505600000000000,66,0.7,66.0,687,-4.9,1,0.0,0.0,1.0
1514505600000000000,127,0.8,68.0,673,-4.4,1,0.0,0.0,1.0
1514505600000000000,288,0.9,67.0,658,-4.5,1,0.0,0.0,1.0
1514505600000000000,629,1.0,68.0,624,-4.2,1,0.0,0.0,1.0
1514505600000000000,352,1.2,67.0,591,-4.2,1,0.0,0.0,1.0
1514505600000000000,251,1.9,65.0,562,-3.9,1,0.0,0.0,1.0
1514505600000000000,316,3.1,62.0,517,-3.4,1,0.0,0.0,1.0
1514505600000000000,362,4.3,62.0,472,-2.3,1,0.0,0.0,1.0
1514505600000000000,369,5.2,58.0,435,-2.4,1,0.0,0.0,1.0
1514505600000000000,418,5.7,54.0,418,-2.9,1,0.0,0.0,1.0
1514505600000000000,425,5.7,53.0,408,-3.1,1,0.0,0.0,1.0
1514505600000000000,502,5.4,56.0,396,-2.6,1,0.0,0.0,1.0
