Date,Rented Bike Count,Hour,Temperature(∞C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(∞C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Functioning Day,Seasons_Autumn,Seasons_Spring,Seasons_Summer,Seasons_Winter,Holiday
1505174400000000000,168,3,-4.3,47.0,0.6,1992,-13.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1505174400000000000,95,4,-4.3,49.0,0.7,2000,-13.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1505174400000000000,55,5,-4.7,49.0,0.8,1999,-13.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1505174400000000000,75,6,-5.1,53.0,0.9,1975,-13.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1505174400000000000,126,7,-5.5,56.0,0.8,1950,-12.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1505174400000000000,221,8,-5.4,56.0,0.7,1940,-12.8,0.01,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1505174400000000000,290,9,-4.7,48.0,1.0,1784,-14.0,0.23,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1505174400000000000,272,10,-2.2,42.0,1.3,1646,-13.4,0.61,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1505174400000000000,350,11,0.0,45.0,1.1,1500,-10.5,0.89,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1505174400000000000,426,12,2.4,40.0,0.8,1809,-9.8,1.05,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1505174400000000000,430,13,3.9,36.0,2.0,1702,-9.8,1.13,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1505174400000000000,484,14,4.7,32.0,2.2,1948,-10.6,1.06,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1505174400000000000,566,15,5.2,30.0,2.0,1963,-11.0,0.84,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1505174400000000000,543,16,4.4,33.0,1.6,1963,-10.5,0.4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1505174400000000000,479,17,3.5,37.0,1.8,1963,-9.8,0.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1505174400000000000,383,18,2.5,41.0,1.0,1974,-9.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1505174400000000000,274,19,1.5,48.0,0.4,1878,-8.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1505174400000000000,297,20,0.8,51.0,1.4,1848,-8.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1505174400000000000,320,21,-0.1,55.0,0.7,1654,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1505174400000000000,288,22,-0.5,55.0,0.6,1655,-8.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1505174400000000000,264,23,-0.1,54.0,1.3,1570,-8.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1507766400000000000,325,0,-0.2,55.0,1.0,1629,-8.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1507766400000000000,279,1,-0.2,54.0,0.5,1747,-8.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1507766400000000000,242,2,0.2,52.0,0.7,1726,-8.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1507766400000000000,168,3,0.3,53.0,0.5,1748,-8.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1507766400000000000,70,4,0.4,52.0,1.6,1816,-8.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1507766400000000000,12,5,0.3,74.0,1.0,178,-3.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1507766400000000000,8,6,-0.5,90.0,0.9,91,-1.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1507766400000000000,19,7,-0.4,92.0,1.1,121,-1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1507766400000000000,34,8,-0.2,90.0,1.2,378,-1.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1507766400000000000,30,9,0.2,90.0,1.0,305,-1.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1507766400000000000,18,10,0.5,91.0,0.4,143,-0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1507766400000000000,57,11,0.9,92.0,0.9,137,-0.2,0.03,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1507766400000000000,118,12,2.3,88.0,0.3,245,0.5,0.28,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1507766400000000000,181,13,3.3,87.0,1.1,230,1.3,0.54,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1507766400000000000,234,14,4.2,85.0,0.7,325,1.8,0.65,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1507766400000000000,179,15,6.7,63.0,4.3999999999999995,715,0.1,0.35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1507766400000000000,213,16,5.4,71.0,3.5,622,0.5,0.2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1507766400000000000,225,17,3.6,65.0,4.3,1061,-2.3,0.03,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1507766400000000000,209,18,2.0,61.0,3.0,2000,-4.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1507766400000000000,180,19,1.6,53.0,4.0,2000,-6.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1507766400000000000,164,20,0.6,57.0,3.9,1954,-6.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1507766400000000000,166,21,0.0,59.0,3.0,1862,-7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1507766400000000000,151,22,-1.0,56.0,4.3999999999999995,2000,-8.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1507766400000000000,147,23,-1.4,43.0,4.3,2000,-12.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1510444800000000000,124,0,-2.5,39.0,3.4,2000,-14.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1510444800000000000,110,1,-3.4,36.0,3.8,2000,-16.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1510444800000000000,66,2,-4.2,35.0,3.4,2000,-17.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1510444800000000000,44,3,-4.7,38.0,2.4,2000,-16.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1510444800000000000,43,4,-5.2,35.0,3.2,2000,-18.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1510444800000000000,85,5,-5.6,38.0,3.2,1974,-17.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1510444800000000000,135,6,-5.9,39.0,2.9,1979,-17.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1510444800000000000,324,7,-6.0,39.0,3.1,1996,-17.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1510444800000000000,646,8,-6.0,38.0,3.6,1994,-18.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1510444800000000000,325,9,-5.9,36.0,4.3999999999999995,1941,-18.6,0.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1510444800000000000,211,10,-5.3,32.0,4.3999999999999995,2000,-19.4,0.62,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1510444800000000000,225,11,-4.7,36.0,3.8,2000,-17.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1510444800000000000,246,12,-5.2,33.0,4.3999999999999995,1973,-19.0,1.26,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1510444800000000000,240,13,-5.4,32.0,4.3999999999999995,1986,-19.5,1.24,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1510444800000000000,252,14,-5.4,31.0,4.1,1945,-19.9,1.13,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1510444800000000000,268,15,-5.5,33.0,4.3999999999999995,2000,-19.2,0.92,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1510444800000000000,276,16,-6.0,40.0,4.0,2000,-17.4,0.55,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1510444800000000000,360,17,-7.1,44.0,4.2,2000,-17.3,0.18,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1510444800000000000,554,18,-7.9,43.0,3.3,2000,-18.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1510444800000000000,370,19,-8.6,45.0,3.9,2000,-18.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1510444800000000000,253,20,-9.3,49.0,3.8,2000,-18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1510444800000000000,265,21,-9.7,51.0,2.5,2000,-17.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1510444800000000000,221,22,-10.2,50.0,3.0,2000,-18.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1510444800000000000,173,23,-10.7,53.0,1.2,2000,-18.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513036800000000000,132,0,-11.0,51.0,1.1,2000,-19.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513036800000000000,126,1,-11.2,51.0,1.1,2000,-19.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513036800000000000,94,2,-11.5,50.0,0.7,2000,-19.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513036800000000000,53,3,-11.6,50.0,2.2,1995,-19.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513036800000000000,45,4,-11.6,47.0,2.1,1982,-20.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513036800000000000,64,5,-11.6,45.0,2.8,1951,-21.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513036800000000000,103,6,-11.8,47.0,2.5,1973,-20.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513036800000000000,279,7,-12.1,50.0,2.3,1929,-20.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513036800000000000,576,8,-12.3,52.0,1.3,1914,-20.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513036800000000000,274,9,-11.8,46.0,2.9,1956,-21.1,0.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513036800000000000,183,10,-10.5,45.0,3.3,1855,-20.1,0.6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513036800000000000,200,11,-9.4,42.0,3.1,1815,-19.9,0.93,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513036800000000000,227,12,-8.3,35.0,2.9,1967,-21.0,1.14,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513036800000000000,224,13,-6.9,37.0,2.4,1955,-19.1,1.22,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513036800000000000,257,14,-5.4,32.0,2.0,1930,-19.5,1.12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513036800000000000,249,15,-5.8,30.0,2.8,2000,-20.6,0.92,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513036800000000000,247,16,-6.0,29.0,2.8,1983,-21.2,0.58,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513036800000000000,304,17,-7.0,32.0,2.6,2000,-20.9,0.19,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513036800000000000,526,18,-7.7,36.0,1.0,2000,-20.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513036800000000000,349,19,-8.2,43.0,1.1,2000,-18.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513036800000000000,259,20,-8.4,42.0,1.0,2000,-19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513036800000000000,269,21,-8.8,43.0,1.4,1999,-19.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513036800000000000,255,22,-9.0,45.0,1.3,1999,-18.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513036800000000000,172,23,-9.3,47.0,2.1,2000,-18.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513123200000000000,167,0,-9.5,48.0,1.3,1996,-18.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513123200000000000,182,1,-10.2,52.0,1.6,1997,-18.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513123200000000000,119,2,-10.4,53.0,1.8,1949,-18.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513123200000000000,78,3,-10.9,55.0,1.8,1913,-18.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513123200000000000,40,4,-11.4,58.0,1.3,1907,-18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513123200000000000,67,5,-11.5,58.0,1.1,1923,-18.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513123200000000000,108,6,-11.9,57.0,1.1,1974,-18.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513123200000000000,309,7,-11.7,53.0,1.6,1998,-19.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513123200000000000,587,8,-11.4,47.0,3.3,2000,-20.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513123200000000000,339,9,-11.1,46.0,3.4,1981,-20.4,0.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513123200000000000,201,10,-9.5,39.0,2.1,1875,-20.9,0.6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513123200000000000,250,11,-8.1,35.0,1.8,1806,-20.9,0.96,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513123200000000000,266,12,-6.5,30.0,2.9,1945,-21.2,1.17,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513123200000000000,250,13,-5.8,28.0,2.9,1887,-21.4,1.23,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513123200000000000,239,14,-4.7,27.0,2.9,1883,-20.8,1.12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513123200000000000,239,15,-4.9,26.0,3.1,1887,-21.5,0.89,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513123200000000000,277,16,-4.5,26.0,2.2,2000,-21.1,0.56,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513123200000000000,391,17,-5.6,29.0,1.7,2000,-20.8,0.18,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513123200000000000,534,18,-6.6,33.0,1.1,2000,-20.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513123200000000000,372,19,-6.6,31.0,1.6,2000,-20.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513123200000000000,262,20,-7.6,35.0,0.8,2000,-20.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513123200000000000,270,21,-8.3,39.0,1.0,2000,-19.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513123200000000000,270,22,-8.9,39.0,0.1,2000,-20.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513123200000000000,173,23,-9.2,44.0,0.4,1978,-19.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513209600000000000,170,0,-9.5,50.0,0.6,1953,-18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513209600000000000,169,1,-9.8,48.0,0.8,2000,-18.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513209600000000000,106,2,-10.6,44.0,0.8,1903,-20.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513209600000000000,79,3,-10.7,48.0,0.4,1651,-19.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513209600000000000,51,4,-11.0,50.0,0.8,1718,-19.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513209600000000000,61,5,-10.8,48.0,0.8,1648,-19.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513209600000000000,107,6,-11.0,55.0,0.8,1541,-18.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513209600000000000,278,7,-10.9,57.0,1.1,1387,-17.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513209600000000000,614,8,-10.4,54.0,1.1,1432,-17.9,0.01,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513209600000000000,304,9,-9.4,44.0,0.5,1680,-19.4,0.13,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513209600000000000,188,10,-7.7,43.0,0.9,1555,-18.1,0.35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513209600000000000,246,11,-6.1,38.0,1.0,1587,-18.1,0.52,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513209600000000000,277,12,-4.9,34.0,1.3,1768,-18.3,0.6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513209600000000000,281,13,-3.8,32.0,0.9,1827,-18.1,0.52,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513209600000000000,293,14,-2.7,28.0,0.7,1857,-18.7,0.65,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513209600000000000,300,15,-2.5,29.0,1.1,1667,-18.1,0.48,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513209600000000000,334,16,-2.4,28.0,0.9,1878,-18.4,0.35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513209600000000000,381,17,-2.9,31.0,0.6,1723,-17.7,0.09,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513209600000000000,605,18,-3.5,35.0,1.1,1414,-16.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513209600000000000,409,19,-4.2,40.0,0.9,1216,-15.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513209600000000000,276,20,-4.8,43.0,1.1,1397,-15.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513209600000000000,315,21,-4.8,45.0,0.8,1351,-14.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513209600000000000,308,22,-4.9,44.0,1.1,1369,-15.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513209600000000000,210,23,-5.6,53.0,1.2,1290,-13.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513296000000000000,226,0,-5.7,53.0,0.6,1262,-13.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513296000000000000,240,1,-6.3,57.0,0.4,1148,-13.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513296000000000000,161,2,-6.8,58.0,0.4,1089,-13.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513296000000000000,109,3,-6.9,56.0,0.5,1111,-14.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513296000000000000,68,4,-7.1,59.0,0.8,1058,-13.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513296000000000000,67,5,-7.5,64.0,0.9,989,-13.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513296000000000000,128,6,-7.4,64.0,0.7,906,-13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513296000000000000,284,7,-7.0,63.0,0.6,865,-12.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513296000000000000,651,8,-6.6,64.0,1.1,791,-12.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513296000000000000,329,9,-5.9,60.0,0.6,691,-12.4,0.09,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513296000000000000,220,10,-4.6,52.0,0.8,648,-12.9,0.34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513296000000000000,278,11,-2.9,46.0,1.0,809,-12.9,0.42,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513296000000000000,308,12,-2.5,43.0,0.7,895,-13.3,0.34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513296000000000000,324,13,-1.6,40.0,0.3,868,-13.4,0.32,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513296000000000000,328,14,-0.7,39.0,0.8,826,-12.9,0.35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513296000000000000,341,15,0.1,35.0,1.5,946,-13.5,0.42,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513296000000000000,353,16,0.0,37.0,0.6,994,-12.9,0.13,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513296000000000000,463,17,-0.2,39.0,0.8,1016,-12.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513296000000000000,675,18,0.1,43.0,0.9,1485,-11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513296000000000000,450,19,0.6,41.0,1.2,1550,-11.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513296000000000000,319,20,0.9,42.0,1.2,1113,-10.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513296000000000000,299,21,0.7,47.0,2.7,1283,-9.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513296000000000000,295,22,-0.1,49.0,2.0,870,-9.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513296000000000000,246,23,-1.3,60.0,2.5,792,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513382400000000000,216,0,-2.6,73.0,3.4,787,-6.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513382400000000000,301,1,-3.4,76.0,2.9,582,-7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513382400000000000,227,2,-4.1,73.0,2.1,567,-8.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513382400000000000,128,3,-4.5,71.0,1.6,651,-8.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513382400000000000,79,4,-5.0,70.0,2.7,702,-9.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513382400000000000,44,5,-5.6,72.0,2.0,662,-9.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513382400000000000,65,6,-6.1,69.0,2.9,765,-10.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513382400000000000,89,7,-6.7,64.0,2.1,977,-12.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513382400000000000,189,8,-7.3,62.0,2.6,1112,-13.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513382400000000000,194,9,-7.2,47.0,2.8,1724,-16.6,0.18,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513382400000000000,200,10,-6.2,42.0,2.3,1893,-17.0,0.52,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513382400000000000,238,11,-5.2,30.0,4.0,1991,-20.1,0.86,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513382400000000000,251,12,-4.1,28.0,3.8,1998,-19.9,1.08,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513382400000000000,295,13,-3.7,23.0,4.0,1980,-21.8,1.12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513382400000000000,291,14,-3.4,22.0,4.3,1966,-22.1,1.07,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513382400000000000,290,15,-3.3,22.0,4.3999999999999995,2000,-22.0,0.86,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513382400000000000,257,16,-3.3,24.0,3.5,2000,-21.0,0.54,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513382400000000000,276,17,-4.6,26.0,2.6,2000,-21.2,0.17,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513382400000000000,211,18,-5.3,28.0,3.5,2000,-21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513382400000000000,172,19,-6.0,32.0,2.4,2000,-20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513382400000000000,142,20,-6.6,37.0,3.4,2000,-18.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513382400000000000,158,21,-7.1,39.0,3.2,2000,-18.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513382400000000000,154,22,-7.6,41.0,1.6,2000,-18.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513382400000000000,141,23,-8.0,41.0,2.2,2000,-18.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513468800000000000,174,0,-8.1,41.0,2.0,2000,-19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513468800000000000,145,1,-8.4,40.0,1.6,2000,-19.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513468800000000000,131,2,-8.7,40.0,2.8,2000,-19.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513468800000000000,99,3,-9.0,40.0,3.1,2000,-20.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513468800000000000,40,4,-9.5,40.0,1.9,2000,-20.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
1513468800000000000,30,5,-9.7,41.0,3.1,2000,-20.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No Holiday
